payload_number;time_stamp;time_adc;time_tx;sg_1;sg_2;sg_3;sg_4
14267;16327574;7;81;2228;0;0;0
14268;16328574;7;81;2200;0;0;0
14269;16329574;9;86;2173;0;0;0
14270;16330574;8;81;2194;0;0;0
14271;16331574;7;81;2215;0;0;0
14272;16332574;7;81;2218;0;0;0
14273;16333574;9;81;2228;0;0;0
14274;16334574;8;81;2225;0;0;0
14275;16335574;7;81;2235;0;0;0
14276;16336574;7;81;2229;0;0;0
14277;16337574;9;81;2223;0;0;0
14278;16338574;8;81;2231;0;0;0
14279;16339574;7;81;2186;0;0;0
14280;16340574;8;87;2177;0;0;0
14281;16341574;9;81;2268;0;0;0
14282;16342574;7;81;2209;0;0;0
14283;16343574;8;81;2225;0;0;0
14284;16344574;8;81;2234;0;0;0
14285;16345574;9;81;2235;0;0;0
14286;16346574;8;81;2230;0;0;0
14287;16347574;8;81;2196;0;0;0
14288;16348574;7;81;2195;0;0;0
14289;16349574;9;81;2209;0;0;0
14290;16350574;7;81;2177;0;0;0
14291;16351574;7;87;2210;0;0;0
14292;16352574;7;81;2213;0;0;0
14293;16353574;9;81;2234;0;0;0
14294;16354574;8;81;2227;0;0;0
14295;16355574;8;81;2216;0;0;0
14296;16356574;7;81;2198;0;0;0
14297;16357574;9;81;2195;0;0;0
14298;16358574;8;81;2147;0;0;0
14299;16359574;7;81;2251;0;0;0
14300;16360574;7;81;2264;0;0;0
14301;16361574;9;81;2218;0;0;0
14302;16362574;8;88;2216;0;0;0
14303;16363574;7;81;2219;0;0;0
14304;16364574;8;81;2179;0;0;0
14305;16365574;9;81;2276;0;0;0
14306;16366574;8;82;2188;0;0;0
14307;16367574;7;81;2214;0;0;0
14308;16368574;8;82;2249;0;0;0
14309;16369574;9;81;2227;0;0;0
14310;16370574;8;81;2220;0;0;0
14311;16371574;7;81;2231;0;0;0
14312;16372574;8;81;2204;0;0;0
14313;16373574;9;86;2150;0;0;0
14314;16374574;7;81;2112;0;0;0
14315;16375574;7;81;2168;0;0;0
14316;16376574;8;81;2214;0;0;0
14317;16377574;9;81;2225;0;0;0
14318;16378574;8;81;2208;0;0;0
14319;16379574;7;81;2225;0;0;0
14320;16380574;8;81;2225;0;0;0
14321;16381574;9;81;2238;0;0;0
14322;16382574;7;81;2237;0;0;0
14323;16383574;8;81;2189;0;0;0
14324;16384574;7;87;2190;0;0;0
14325;16385574;9;81;2218;0;0;0
14326;16386574;8;81;2237;0;0;0
14327;16387574;7;81;2287;0;0;0
14328;16388574;8;81;2282;0;0;0
14329;16389574;9;81;2229;0;0;0
14330;16390574;8;81;2229;0;0;0
14331;16391574;8;81;2201;0;0;0
14332;16392574;7;81;2199;0;0;0
14333;16393574;9;81;2211;0;0;0
14334;16394574;7;81;2190;0;0;0
14335;16395574;8;87;2223;0;0;0
14336;16396574;8;81;2223;0;0;0
14337;16397574;9;81;2229;0;0;0
14338;16398574;7;81;2234;0;0;0
14339;16399574;8;81;2214;0;0;0
14340;16400574;7;81;2194;0;0;0
14341;16401574;9;81;2278;0;0;0
14342;16402574;8;81;2169;0;0;0
14343;16403574;7;81;2203;0;0;0
14344;16404574;8;82;2220;0;0;0
14345;16405574;9;81;2230;0;0;0
14346;16406574;7;87;2266;0;0;0
14347;16407574;7;81;2290;0;0;0
14348;16408574;8;81;2204;0;0;0
14349;16409574;9;81;2191;0;0;0
14350;16410574;8;81;2142;0;0;0
14351;16411574;7;81;2200;0;0;0
14352;16412574;8;81;2221;0;0;0
14353;16413574;9;81;2230;0;0;0
14354;16414574;8;81;2216;0;0;0
14355;16415574;7;81;2230;0;0;0
14356;16416574;8;81;2200;0;0;0
14357;16417574;9;85;2181;0;0;0
14358;16418574;7;81;2114;0;0;0
14359;16419574;8;82;2173;0;0;0
14360;16420574;7;81;2213;0;0;0
14361;16421574;9;81;2220;0;0;0
14362;16422574;8;81;2227;0;0;0
14363;16423574;7;81;2234;0;0;0
14364;16424574;8;81;2225;0;0;0
14365;16425574;9;81;2234;0;0;0
14366;16426574;7;81;2278;0;0;0
14367;16427574;7;81;2202;0;0;0
14368;16428574;8;87;2213;0;0;0
14369;16429574;9;81;2188;0;0;0
14370;16430574;7;81;2202;0;0;0
14371;16431574;8;81;2226;0;0;0
14372;16432574;8;81;2236;0;0;0
14373;16433574;9;81;2238;0;0;0
14374;16434574;8;81;2214;0;0;0
14375;16435574;8;81;2184;0;0;0
14376;16436574;7;81;2188;0;0;0
14377;16437574;9;81;2213;0;0;0
14378;16438574;8;81;2188;0;0;0
14379;16439574;8;87;2217;0;0;0
14380;16440574;8;81;2213;0;0;0
14381;16441574;9;81;2235;0;0;0
14382;16442574;8;81;2239;0;0;0
14383;16443574;8;82;2224;0;0;0
14384;16444574;7;81;2202;0;0;0
14385;16445574;9;81;2202;0;0;0
14386;16446574;8;81;2222;0;0;0
14387;16447574;7;81;2229;0;0;0
14388;16448574;7;81;2269;0;0;0
14389;16449574;9;81;2199;0;0;0
14390;16450574;7;87;2234;0;0;0
14391;16451574;7;81;2236;0;0;0
14392;16452574;8;82;2191;0;0;0
14393;16453574;9;81;2114;0;0;0
14394;16454574;7;81;2207;0;0;0
14395;16455574;8;81;2229;0;0;0
14396;16456574;7;81;2235;0;0;0
14397;16457574;9;81;2209;0;0;0
14398;16458574;8;81;2220;0;0;0
14399;16459574;8;81;2228;0;0;0
14400;16460574;8;81;2207;0;0;0
14401;16461574;9;85;2119;0;0;0
14402;16462574;7;81;2111;0;0;0
14403;16463574;8;81;2169;0;0;0
14404;16464574;7;81;2213;0;0;0
14405;16465574;9;81;2189;0;0;0
14406;16466574;8;81;2207;0;0;0
14407;16467574;7;81;2222;0;0;0
14408;16468574;8;81;2223;0;0;0
14409;16469574;9;81;2233;0;0;0
14410;16470574;7;81;2234;0;0;0
14411;16471574;8;81;2191;0;0;0
14412;16472574;7;87;2231;0;0;0
14413;16473574;9;81;2216;0;0;0
14414;16474574;7;81;2203;0;0;0
14415;16475574;8;81;2217;0;0;0
14416;16476574;8;81;2225;0;0;0
14417;16477574;9;81;2222;0;0;0
14418;16478574;8;81;2223;0;0;0
14419;16479574;8;81;2197;0;0;0
14420;16480574;7;81;2240;0;0;0
14421;16481574;9;81;2173;0;0;0
14422;16482574;7;81;2216;0;0;0
14423;16483574;8;88;2231;0;0;0
14424;16484574;7;81;2238;0;0;0
14425;16485574;9;81;2226;0;0;0
14426;16486574;7;81;2293;0;0;0
14427;16487574;8;82;2230;0;0;0
14428;16488574;7;81;2198;0;0;0
14429;16489574;9;81;2202;0;0;0
14430;16490574;8;81;2171;0;0;0
14431;16491574;7;81;2214;0;0;0
14432;16492574;7;81;2231;0;0;0
14433;16493574;9;81;2222;0;0;0
14434;16494574;7;87;2233;0;0;0
14435;16495574;8;82;2230;0;0;0
14436;16496574;7;81;2189;0;0;0
14437;16497574;9;81;2121;0;0;0
14438;16498574;8;81;2195;0;0;0
14439;16499574;7;81;2221;0;0;0
14440;16500574;7;81;2230;0;0;0
14441;16501574;9;81;2212;0;0;0
14442;16502574;7;81;2226;0;0;0
14443;16503574;7;81;2224;0;0;0
14444;16504574;7;81;2187;0;0;0
14445;16505574;9;85;2123;0;0;0
14446;16506574;8;81;2271;0;0;0
14447;16507574;7;81;2250;0;0;0
14448;16508574;7;81;2232;0;0;0
14449;16509574;9;81;2226;0;0;0
14450;16510574;8;81;2204;0;0;0
14451;16511574;8;81;2228;0;0;0
14452;16512574;8;81;2227;0;0;0
14453;16513574;9;81;2232;0;0;0
14454;16514574;8;81;2227;0;0;0
14455;16515574;8;81;2186;0;0;0
14456;16516574;8;87;2186;0;0;0
14457;16517574;9;81;2217;0;0;0
14458;16518574;7;81;2217;0;0;0
14459;16519574;8;81;2230;0;0;0
14460;16520574;8;81;2233;0;0;0
14461;16521574;9;81;2254;0;0;0
14462;16522574;8;81;2231;0;0;0
14463;16523574;8;82;2199;0;0;0
14464;16524574;7;81;2201;0;0;0
14465;16525574;9;81;2167;0;0;0
14466;16526574;7;81;2214;0;0;0
14467;16527574;8;87;2224;0;0;0
14468;16528574;7;81;2231;0;0;0
14469;16529574;9;81;2218;0;0;0
14470;16530574;7;81;2230;0;0;0
14471;16531574;7;81;2218;0;0;0
14472;16532574;8;81;2195;0;0;0
14473;16533574;9;81;2119;0;0;0
14474;16534574;8;81;2159;0;0;0
14475;16535574;7;81;2204;0;0;0
14476;16536574;7;81;2222;0;0;0
14477;16537574;9;81;2224;0;0;0
14478;16538574;7;87;2229;0;0;0
14479;16539574;8;82;2231;0;0;0
14480;16540574;8;81;2187;0;0;0
14481;16541574;9;81;2243;0;0;0
14482;16542574;7;81;2200;0;0;0
14483;16543574;8;82;2222;0;0;0
14484;16544574;7;81;2235;0;0;0
14485;16545574;9;81;2212;0;0;0
14486;16546574;8;81;2235;0;0;0
14487;16547574;8;81;2252;0;0;0
14488;16548574;7;81;2251;0;0;0
14489;16549574;9;85;2124;0;0;0
14490;16550574;7;81;2183;0;0;0
14491;16551574;8;81;2219;0;0;0
14492;16552574;7;81;2230;0;0;0
14493;16553574;9;81;2204;0;0;0
14494;16554574;8;81;2233;0;0;0
14495;16555574;7;81;2237;0;0;0
14496;16556574;8;81;2232;0;0;0
14497;16557574;9;81;2232;0;0;0
14498;16558574;7;81;2235;0;0;0
14499;16559574;8;81;2189;0;0;0
14500;16560574;7;87;2183;0;0;0
14501;16561574;9;81;2176;0;0;0
14502;16562574;7;81;2221;0;0;0
14503;16563574;7;81;2229;0;0;0
14504;16564574;8;81;2235;0;0;0
14505;16565574;9;81;2223;0;0;0
14506;16566574;7;81;2229;0;0;0
14507;16567574;8;81;2196;0;0;0
14508;16568574;7;81;2197;0;0;0
14509;16569574;9;81;2122;0;0;0
14510;16570574;7;81;2120;0;0;0
14511;16571574;8;87;2194;0;0;0
14512;16572574;7;81;2218;0;0;0
14513;16573574;9;81;2224;0;0;0
14514;16574574;8;81;2226;0;0;0
14515;16575574;8;81;2220;0;0;0
14516;16576574;7;81;2196;0;0;0
14517;16577574;9;81;2139;0;0;0
14518;16578574;7;81;2148;0;0;0
14519;16579574;7;81;2239;0;0;0
14520;16580574;7;81;2285;0;0;0
14521;16581574;9;81;2242;0;0;0
14522;16582574;7;87;2222;0;0;0
14523;16583574;7;81;2223;0;0;0
14524;16584574;8;81;2185;0;0;0
14525;16585574;9;81;2263;0;0;0
14526;16586574;8;81;2209;0;0;0
14527;16587574;8;81;2232;0;0;0
14528;16588574;7;81;2277;0;0;0
14529;16589574;9;81;2211;0;0;0
14530;16590574;8;82;2217;0;0;0
14531;16591574;7;81;2225;0;0;0
14532;16592574;7;81;2201;0;0;0
14533;16593574;9;85;2124;0;0;0
14534;16594574;7;81;2117;0;0;0
14535;16595574;8;81;2178;0;0;0
14536;16596574;7;81;2214;0;0;0
14537;16597574;9;81;2165;0;0;0
14538;16598574;7;81;2204;0;0;0
14539;16599574;8;82;2221;0;0;0
14540;16600574;8;81;2220;0;0;0
14541;16601574;9;81;2232;0;0;0
14542;16602574;7;81;2221;0;0;0
14543;16603574;8;81;2181;0;0;0
14544;16604574;8;87;2177;0;0;0
14545;16605574;9;81;2189;0;0;0
14546;16606574;7;81;2175;0;0;0
14547;16607574;8;81;2210;0;0;0
14548;16608574;8;81;2220;0;0;0
14549;16609574;9;81;2224;0;0;0
14550;16610574;7;81;2213;0;0;0
14551;16611574;8;81;2191;0;0;0
14552;16612574;7;81;2187;0;0;0
14553;16613574;9;81;2157;0;0;0
14554;16614574;8;82;2163;0;0;0
14555;16615574;7;87;2210;0;0;0
14556;16616574;7;81;2226;0;0;0
14557;16617574;9;81;2234;0;0;0
14558;16618574;8;82;2234;0;0;0
14559;16619574;8;81;2235;0;0;0
14560;16620574;7;81;2226;0;0;0
14561;16621574;9;81;2264;0;0;0
14562;16622574;8;81;2131;0;0;0
14563;16623574;7;81;2198;0;0;0
14564;16624574;7;81;2222;0;0;0
14565;16625574;9;81;2225;0;0;0
14566;16626574;8;87;2220;0;0;0
14567;16627574;7;81;2233;0;0;0
14568;16628574;8;81;2191;0;0;0
14569;16629574;9;81;2162;0;0;0
14570;16630574;8;81;2181;0;0;0
14571;16631574;8;81;2218;0;0;0
14572;16632574;7;81;2230;0;0;0
14573;16633574;9;81;2176;0;0;0
14574;16634574;8;81;2227;0;0;0
14575;16635574;7;81;2235;0;0;0
14576;16636574;7;81;2210;0;0;0
14577;16637574;9;86;2126;0;0;0
14578;16638574;8;81;2193;0;0;0
14579;16639574;7;81;2219;0;0;0
14580;16640574;7;81;2232;0;0;0
14581;16641574;9;81;2182;0;0;0
14582;16642574;8;81;2210;0;0;0
14583;16643574;7;81;2230;0;0;0
14584;16644574;7;81;2229;0;0;0
14585;16645574;9;81;2232;0;0;0
14586;16646574;8;81;2233;0;0;0
14587;16647574;7;81;2194;0;0;0
14588;16648574;8;87;2258;0;0;0
14589;16649574;9;81;2218;0;0;0
14590;16650574;7;81;2220;0;0;0
14591;16651574;8;81;2232;0;0;0
14592;16652574;8;81;2231;0;0;0
14593;16653574;9;81;2234;0;0;0
14594;16654574;8;81;2235;0;0;0
14595;16655574;8;81;2203;0;0;0
14596;16656574;7;81;2206;0;0;0
14597;16657574;9;81;2151;0;0;0
14598;16658574;7;81;2210;0;0;0
14599;16659574;7;87;2228;0;0;0
14600;16660574;7;81;2233;0;0;0
14601;16661574;9;81;2220;0;0;0
14602;16662574;8;81;2237;0;0;0
14603;16663574;8;81;2229;0;0;0
14604;16664574;7;81;2200;0;0;0
14605;16665574;9;81;2113;0;0;0
14606;16666574;8;81;2198;0;0;0
14607;16667574;7;81;2224;0;0;0
14608;16668574;7;81;2233;0;0;0
14609;16669574;9;81;2215;0;0;0
14610;16670574;8;88;2230;0;0;0
14611;16671574;7;81;2233;0;0;0
14612;16672574;8;81;2192;0;0;0
14613;16673574;9;81;2105;0;0;0
14614;16674574;8;82;2180;0;0;0
14615;16675574;7;81;2214;0;0;0
14616;16676574;8;82;2230;0;0;0
14617;16677574;9;81;2203;0;0;0
14618;16678574;8;81;2212;0;0;0
14619;16679574;7;81;2223;0;0;0
14620;16680574;8;81;2200;0;0;0
14621;16681574;9;86;2120;0;0;0
14622;16682574;7;81;2147;0;0;0
14623;16683574;7;81;2201;0;0;0
14624;16684574;8;81;2219;0;0;0
14625;16685574;9;81;2193;0;0;0
14626;16686574;8;81;2236;0;0;0
14627;16687574;7;81;2235;0;0;0
14628;16688574;8;81;2232;0;0;0
14629;16689574;9;81;2277;0;0;0
14630;16690574;7;81;2229;0;0;0
14631;16691574;8;81;2184;0;0;0
14632;16692574;7;87;2176;0;0;0
14633;16693574;9;81;2216;0;0;0
14634;16694574;8;81;2184;0;0;0
14635;16695574;7;81;2208;0;0;0
14636;16696574;8;81;2220;0;0;0
14637;16697574;9;81;2232;0;0;0
14638;16698574;8;81;2225;0;0;0
14639;16699574;8;81;2198;0;0;0
14640;16700574;7;81;2191;0;0;0
14641;16701574;9;81;2187;0;0;0
14642;16702574;7;81;2165;0;0;0
14643;16703574;8;87;2209;0;0;0
14644;16704574;8;81;2223;0;0;0
14645;16705574;9;81;2231;0;0;0
14646;16706574;7;81;2223;0;0;0
14647;16707574;8;81;2218;0;0;0
14648;16708574;7;81;2189;0;0;0
14649;16709574;9;81;2187;0;0;0
14650;16710574;8;81;2120;0;0;0
14651;16711574;7;81;2192;0;0;0
14652;16712574;8;82;2223;0;0;0
14653;16713574;9;81;2205;0;0;0
14654;16714574;7;87;2224;0;0;0
14655;16715574;7;81;2227;0;0;0
14656;16716574;8;81;2192;0;0;0
14657;16717574;9;81;2110;0;0;0
14658;16718574;8;81;2175;0;0;0
14659;16719574;7;81;2215;0;0;0
14660;16720574;8;81;2237;0;0;0
14661;16721574;9;81;2207;0;0;0
14662;16722574;8;81;2212;0;0;0
14663;16723574;7;81;2226;0;0;0
14664;16724574;8;81;2201;0;0;0
14665;16725574;9;85;2152;0;0;0
14666;16726574;7;81;2190;0;0;0
14667;16727574;8;82;2250;0;0;0
14668;16728574;7;81;2247;0;0;0
14669;16729574;9;81;2218;0;0;0
14670;16730574;8;81;2196;0;0;0
14671;16731574;7;81;2222;0;0;0
14672;16732574;8;81;2224;0;0;0
14673;16733574;9;81;2231;0;0;0
14674;16734574;7;81;2229;0;0;0
14675;16735574;7;81;2187;0;0;0
14676;16736574;8;87;2171;0;0;0
14677;16737574;9;81;2207;0;0;0
14678;16738574;7;81;2173;0;0;0
14679;16739574;8;81;2215;0;0;0
14680;16740574;8;81;2227;0;0;0
14681;16741574;9;81;2235;0;0;0
14682;16742574;8;81;2228;0;0;0
14683;16743574;8;81;2204;0;0;0
14684;16744574;7;81;2210;0;0;0
14685;16745574;9;81;2136;0;0;0
14686;16746574;8;81;2201;0;0;0
14687;16747574;8;87;2222;0;0;0
14688;16748574;8;81;2230;0;0;0
14689;16749574;9;81;2217;0;0;0
14690;16750574;8;81;2229;0;0;0
14691;16751574;8;82;2223;0;0;0
14692;16752574;7;81;2196;0;0;0
14693;16753574;9;81;2111;0;0;0
14694;16754574;8;81;2179;0;0;0
14695;16755574;7;81;2212;0;0;0
14696;16756574;7;81;2223;0;0;0
14697;16757574;9;81;2204;0;0;0
14698;16758574;7;87;2214;0;0;0
14699;16759574;7;81;2223;0;0;0
14700;16760574;8;82;2187;0;0;0
14701;16761574;9;81;2198;0;0;0
14702;16762574;7;81;2096;0;0;0
14703;16763574;8;81;2155;0;0;0
14704;16764574;7;81;2205;0;0;0
14705;16765574;9;81;2202;0;0;0
14706;16766574;8;81;2252;0;0;0
14707;16767574;8;81;2278;0;0;0
14708;16768574;8;81;2269;0;0;0
14709;16769574;9;85;2115;0;0;0
14710;16770574;7;81;2114;0;0;0
14711;16771574;8;81;2165;0;0;0
14712;16772574;7;81;2206;0;0;0
14713;16773574;9;81;2215;0;0;0
14714;16774574;8;81;2196;0;0;0
14715;16775574;7;81;2223;0;0;0
14716;16776574;8;81;2228;0;0;0
14717;16777574;9;81;2230;0;0;0
14718;16778574;7;81;2226;0;0;0
14719;16779574;8;81;2183;0;0;0
14720;16780574;7;87;2171;0;0;0
14721;16781574;9;81;2212;0;0;0
14722;16782574;7;81;2183;0;0;0
14723;16783574;8;81;2218;0;0;0
14724;16784574;8;81;2227;0;0;0
14725;16785574;9;81;2229;0;0;0
14726;16786574;8;81;2224;0;0;0
14727;16787574;8;81;2199;0;0;0
14728;16788574;7;81;2195;0;0;0
14729;16789574;9;81;2200;0;0;0
14730;16790574;7;81;2157;0;0;0
14731;16791574;8;88;2204;0;0;0
14732;16792574;7;81;2223;0;0;0
14733;16793574;9;81;2219;0;0;0
14734;16794574;7;81;2231;0;0;0
14735;16795574;8;82;2222;0;0;0
14736;16796574;7;81;2194;0;0;0
14737;16797574;9;81;2113;0;0;0
14738;16798574;8;81;2187;0;0;0
14739;16799574;7;81;2217;0;0;0
14740;16800574;7;81;2230;0;0;0
14741;16801574;9;81;2212;0;0;0
14742;16802574;7;87;2218;0;0;0
14743;16803574;8;82;2229;0;0;0
14744;16804574;7;81;2190;0;0;0
14745;16805574;9;81;2177;0;0;0
14746;16806574;8;81;2181;0;0;0
14747;16807574;7;81;2216;0;0;0
14748;16808574;7;81;2229;0;0;0
14749;16809574;9;81;2207;0;0;0
14750;16810574;7;81;2226;0;0;0
14751;16811574;7;81;2231;0;0;0
14752;16812574;7;81;2210;0;0;0
14753;16813574;9;85;2129;0;0;0
14754;16814574;8;81;2172;0;0;0
14755;16815574;7;81;2210;0;0;0
14756;16816574;7;81;2227;0;0;0
14757;16817574;9;81;2191;0;0;0
14758;16818574;8;81;2222;0;0;0
14759;16819574;8;81;2226;0;0;0
14760;16820574;8;81;2222;0;0;0
14761;16821574;9;81;2227;0;0;0
14762;16822574;8;81;2270;0;0;0
14763;16823574;8;81;2233;0;0;0
14764;16824574;8;87;2232;0;0;0
14765;16825574;9;81;2171;0;0;0
14766;16826574;7;81;2262;0;0;0
14767;16827574;8;81;2243;0;0;0
14768;16828574;8;81;2239;0;0;0
14769;16829574;9;81;2236;0;0;0
14770;16830574;8;81;2229;0;0;0
14771;16831574;8;82;2204;0;0;0
14772;16832574;7;81;2206;0;0;0
14773;16833574;9;81;2121;0;0;0
14774;16834574;7;81;2207;0;0;0
14775;16835574;8;87;2223;0;0;0
14776;16836574;7;81;2233;0;0;0
14777;16837574;9;81;2219;0;0;0
14778;16838574;7;81;2245;0;0;0
14779;16839574;7;81;2227;0;0;0
14780;16840574;8;81;2209;0;0;0
14781;16841574;9;81;2183;0;0;0
14782;16842574;8;81;2194;0;0;0
14783;16843574;7;81;2221;0;0;0
14784;16844574;7;81;2230;0;0;0
14785;16845574;9;81;2215;0;0;0
14786;16846574;7;87;2184;0;0;0
14787;16847574;8;82;2215;0;0;0
14788;16848574;8;81;2184;0;0;0
14789;16849574;9;81;2103;0;0;0
14790;16850574;7;81;2094;0;0;0
14791;16851574;8;82;2164;0;0;0
14792;16852574;7;81;2205;0;0;0
14793;16853574;9;81;2224;0;0;0
14794;16854574;8;81;2210;0;0;0
14795;16855574;8;81;2228;0;0;0
14796;16856574;7;81;2206;0;0;0
14797;16857574;9;85;2141;0;0;0
14798;16858574;7;81;2107;0;0;0
14799;16859574;8;81;2150;0;0;0
14800;16860574;7;81;2202;0;0;0
14801;16861574;9;81;2186;0;0;0
14802;16862574;8;81;2197;0;0;0
14803;16863574;7;81;2222;0;0;0
14804;16864574;8;81;2225;0;0;0
14805;16865574;9;81;2230;0;0;0
14806;16866574;7;81;2246;0;0;0
14807;16867574;8;81;2220;0;0;0
14808;16868574;7;87;2233;0;0;0
14809;16869574;9;81;2206;0;0;0
14810;16870574;7;81;2214;0;0;0
14811;16871574;7;81;2224;0;0;0
14812;16872574;8;81;2229;0;0;0
14813;16873574;9;81;2226;0;0;0
14814;16874574;7;81;2231;0;0;0
14815;16875574;8;81;2204;0;0;0
14816;16876574;7;81;2199;0;0;0
14817;16877574;9;81;2133;0;0;0
14818;16878574;7;81;2156;0;0;0
14819;16879574;8;87;2203;0;0;0
14820;16880574;7;81;2222;0;0;0
14821;16881574;9;81;2235;0;0;0
14822;16882574;8;81;2229;0;0;0
14823;16883574;8;81;2220;0;0;0
14824;16884574;7;81;2190;0;0;0
14825;16885574;9;81;2114;0;0;0
14826;16886574;7;81;2201;0;0;0
14827;16887574;7;81;2219;0;0;0
14828;16888574;7;81;2226;0;0;0
14829;16889574;9;81;2216;0;0;0
14830;16890574;7;87;2214;0;0;0
14831;16891574;7;81;2229;0;0;0
14832;16892574;8;81;2188;0;0;0
14833;16893574;9;81;2160;0;0;0
14834;16894574;8;81;2092;0;0;0
14835;16895574;8;81;2107;0;0;0
14836;16896574;7;81;2184;0;0;0
14837;16897574;9;81;2203;0;0;0
14838;16898574;8;82;2213;0;0;0
14839;16899574;7;81;2227;0;0;0
14840;16900574;7;81;2207;0;0;0
14841;16901574;9;85;2143;0;0;0
14842;16902574;7;81;2158;0;0;0
14843;16903574;8;81;2205;0;0;0
14844;16904574;7;81;2225;0;0;0
14845;16905574;9;81;2194;0;0;0
14846;16906574;7;81;2188;0;0;0
14847;16907574;8;82;2217;0;0;0
14848;16908574;8;81;2222;0;0;0
14849;16909574;9;81;2222;0;0;0
14850;16910574;7;81;2226;0;0;0
14851;16911574;8;81;2185;0;0;0
14852;16912574;8;87;2182;0;0;0
14853;16913574;9;81;2211;0;0;0
14854;16914574;7;81;2182;0;0;0
14855;16915574;8;81;2218;0;0;0
14856;16916574;8;81;2228;0;0;0
14857;16917574;9;81;2231;0;0;0
14858;16918574;7;81;2224;0;0;0
14859;16919574;8;81;2199;0;0;0
14860;16920574;7;81;2206;0;0;0
14861;16921574;9;81;2192;0;0;0
14862;16922574;8;82;2244;0;0;0
14863;16923574;7;87;2231;0;0;0
14864;16924574;7;81;2235;0;0;0
14865;16925574;9;81;2235;0;0;0
14866;16926574;8;82;2235;0;0;0
14867;16927574;8;81;2223;0;0;0
14868;16928574;7;81;2201;0;0;0
14869;16929574;9;81;2109;0;0;0
14870;16930574;8;81;2128;0;0;0
14871;16931574;7;81;2198;0;0;0
14872;16932574;7;81;2217;0;0;0
14873;16933574;9;81;2217;0;0;0
14874;16934574;8;87;2196;0;0;0
14875;16935574;7;81;2213;0;0;0
14876;16936574;8;81;2185;0;0;0
14877;16937574;9;81;2109;0;0;0
14878;16938574;8;81;2092;0;0;0
14879;16939574;8;81;2152;0;0;0
14880;16940574;7;81;2197;0;0;0
14881;16941574;9;81;2214;0;0;0
14882;16942574;8;81;2180;0;0;0
14883;16943574;7;81;2210;0;0;0
14884;16944574;7;81;2198;0;0;0
14885;16945574;9;86;2118;0;0;0
14886;16946574;8;81;2112;0;0;0
14887;16947574;7;81;2152;0;0;0
14888;16948574;7;81;2203;0;0;0
14889;16949574;9;81;2220;0;0;0
14890;16950574;8;81;2231;0;0;0
14891;16951574;7;81;2276;0;0;0
14892;16952574;7;81;2253;0;0;0
14893;16953574;9;81;2263;0;0;0
14894;16954574;8;81;2210;0;0;0
14895;16955574;7;81;2176;0;0;0
14896;16956574;8;87;2190;0;0;0
14897;16957574;9;81;2105;0;0;0
14898;16958574;7;81;2208;0;0;0
14899;16959574;8;81;2220;0;0;0
14900;16960574;8;81;2227;0;0;0
14901;16961574;9;81;2247;0;0;0
14902;16962574;8;81;2227;0;0;0
14903;16963574;8;81;2199;0;0;0
14904;16964574;7;81;2201;0;0;0
14905;16965574;9;81;2106;0;0;0
14906;16966574;7;81;2106;0;0;0
14907;16967574;7;87;2182;0;0;0
14908;16968574;7;81;2215;0;0;0
14909;16969574;9;81;2217;0;0;0
14910;16970574;8;81;2198;0;0;0
14911;16971574;8;81;2208;0;0;0
14912;16972574;7;81;2188;0;0;0
14913;16973574;9;81;2100;0;0;0
14914;16974574;8;81;2108;0;0;0
14915;16975574;7;81;2185;0;0;0
14916;16976574;7;81;2215;0;0;0
14917;16977574;9;81;2214;0;0;0
14918;16978574;8;88;2222;0;0;0
14919;16979574;7;81;2274;0;0;0
14920;16980574;8;81;2211;0;0;0
14921;16981574;9;81;2109;0;0;0
14922;16982574;8;82;2152;0;0;0
14923;16983574;7;81;2205;0;0;0
14924;16984574;8;82;2224;0;0;0
14925;16985574;9;81;2199;0;0;0
14926;16986574;8;81;2232;0;0;0
14927;16987574;7;81;2232;0;0;0
14928;16988574;8;81;2213;0;0;0
14929;16989574;9;86;2130;0;0;0
14930;16990574;7;81;2158;0;0;0
14931;16991574;7;81;2205;0;0;0
14932;16992574;8;81;2223;0;0;0
14933;16993574;9;81;2169;0;0;0
14934;16994574;8;81;2217;0;0;0
14935;16995574;7;81;2225;0;0;0
14936;16996574;8;81;2228;0;0;0
14937;16997574;9;81;2226;0;0;0
14938;16998574;7;81;2230;0;0;0
14939;16999574;8;81;2188;0;0;0
14940;17000574;7;87;2194;0;0;0
14941;17001574;9;81;2139;0;0;0
14942;17002574;8;81;2145;0;0;0
14943;17003574;7;81;2205;0;0;0
14944;17004574;8;81;2224;0;0;0
14945;17005574;9;81;2227;0;0;0
14946;17006574;8;81;2227;0;0;0
14947;17007574;8;81;2204;0;0;0
14948;17008574;7;81;2208;0;0;0
14949;17009574;9;81;2138;0;0;0
14950;17010574;7;81;2177;0;0;0
14951;17011574;8;87;2214;0;0;0
14952;17012574;8;81;2225;0;0;0
14953;17013574;9;81;2201;0;0;0
14954;17014574;7;81;2221;0;0;0
14955;17015574;8;81;2223;0;0;0
14956;17016574;7;81;2193;0;0;0
14957;17017574;9;81;2094;0;0;0
14958;17018574;8;81;2172;0;0;0
14959;17019574;7;81;2215;0;0;0
14960;17020574;8;82;2227;0;0;0
14961;17021574;9;81;2203;0;0;0
14962;17022574;7;87;2211;0;0;0
14963;17023574;7;81;2224;0;0;0
